timestamp,hour,day,day_of_week,day_of_year,month,year,is_weekend,temperature,date,is_holiday,load,temp_lag_24,load_lag_24,load_lag_168
2020-11-01 05:00:00,5,1,6,306,11,2020,1,5.817058429850958,2020-11-01,0,2051.223350031338,5.631497583251941,2091.285398951031,1478.6556777495468
2020-11-01 06:00:00,6,1,6,306,11,2020,1,6.637281037537563,2020-11-01,0,2087.3854695349514,7.314147417437725,1904.1072752760026,1403.6114893151243
2020-11-01 07:00:00,7,1,6,306,11,2020,1,9.128944158597688,2020-11-01,0,1841.347231156485,8.705399590798777,1845.087088540371,1574.4196138988302
2020-11-01 08:00:00,8,1,6,306,11,2020,1,12.87892214441244,2020-11-01,0,1522.2261833542889,8.886441841489706,1839.6120980680892,1550.8253362491287
2020-11-01 09:00:00,9,1,6,306,11,2020,1,10.759696923850516,2020-11-01,0,1736.7675964974471,9.468082777151247,1913.3362199266721,1539.8782131834735
2020-11-01 10:00:00,10,1,6,306,11,2020,1,9.55484673797469,2020-11-01,0,1850.5111038532386,10.820373828604051,1777.915384331853,1444.230438347932
2020-11-01 11:00:00,11,1,6,306,11,2020,1,9.511813286168557,2020-11-01,0,1732.5082266461197,12.69304553262576,1458.8871326342744,1370.146147678261
2020-11-01 12:00:00,12,1,6,306,11,2020,1,15.99859839258713,2020-11-01,0,1320.8879444244378,11.944545538088931,1553.1744368538764,1326.1732186925863
2020-11-01 13:00:00,13,1,6,306,11,2020,1,10.639175512046913,2020-11-01,0,1595.9980559519859,7.88331025631007,1901.4892847077574,1368.3809100756037
2020-11-01 14:00:00,14,1,6,306,11,2020,1,14.262478095958116,2020-11-01,0,1422.4305020858933,11.120254805567141,1569.3027438174247,1275.071974936378
2020-11-01 15:00:00,15,1,6,306,11,2020,1,11.131333349003775,2020-11-01,0,1583.429417292108,11.866883666162773,1459.0864864987814,1660.0930380555317
2020-11-01 16:00:00,16,1,6,306,11,2020,1,10.98409983203911,2020-11-01,0,1725.2934389923987,9.817363409851662,1815.613728941109,1698.6289470313545
2020-11-01 17:00:00,17,1,6,306,11,2020,1,7.4570163533389415,2020-11-01,0,2091.636754888026,11.498262030236177,1629.9106871468716,1820.5796188473182
2020-11-01 18:00:00,18,1,6,306,11,2020,1,11.706368577457182,2020-11-01,0,1756.467816801858,6.005844519269653,2293.5600355254405,2125.427312308513
2020-11-01 19:00:00,19,1,6,306,11,2020,1,8.518129428370148,2020-11-01,0,2072.3274915522907,5.99890396992871,2389.8074484025187,2196.1355581287266
2020-11-01 20:00:00,20,1,6,306,11,2020,1,2.828688446549013,2020-11-01,0,2895.2018955174976,7.7916537087461055,2055.9197725041427,2079.601105009854
2020-11-01 21:00:00,21,1,6,306,11,2020,1,6.805457400712202,2020-11-01,0,2193.44566592678,5.4097357832887445,2356.394837550068,2211.6594638211127
2020-11-01 22:00:00,22,1,6,306,11,2020,1,1.3619896368237867,2020-11-01,0,2968.403454152203,1.6155431900142125,2923.732114936896,3045.7366187091507
2020-11-01 23:00:00,23,1,6,306,11,2020,1,4.232894283986834,2020-11-01,0,2461.733251304324,2.013787257485478,2855.0175346875326,2169.277162148634
2020-11-02 00:00:00,0,2,0,307,11,2020,0,5.685432494249596,2020-11-02,0,2282.377942842251,0.6308318717047954,2999.725236553169,2674.091047329786
2020-11-02 01:00:00,1,2,0,307,11,2020,0,1.899457168468494,2020-11-02,0,2739.0898307199577,5.990384727771849,1989.0014785233782,3058.0515170621175
2020-11-02 02:00:00,2,2,0,307,11,2020,0,-0.25074153315772163,2020-11-02,0,3141.0463395930537,2.4099333809584533,2482.5906044988355,2489.5937004507664
2020-11-02 03:00:00,3,2,0,307,11,2020,0,5.089620861674698,2020-11-02,0,2274.3649418323344,-0.9884409025577088,3100.447295312608,2378.2157250338264
2020-11-02 04:00:00,4,2,0,307,11,2020,0,0.7495719009893951,2020-11-02,0,3007.3629423427105,6.8950361848900386,1811.5227588641321,2387.5713548430144
2020-11-02 05:00:00,5,2,0,307,11,2020,0,8.021224417944026,2020-11-02,0,1912.342160249921,5.817058429850958,2051.223350031338,2288.078365637544
2020-11-02 06:00:00,6,2,0,307,11,2020,0,6.006471666651742,2020-11-02,0,2211.7972611359055,6.637281037537563,2087.3854695349514,2405.407159421316
2020-11-02 07:00:00,7,2,0,307,11,2020,0,7.896709437346547,2020-11-02,0,2077.1859404481274,9.128944158597688,1841.347231156485,1978.9380253381298
2020-11-02 08:00:00,8,2,0,307,11,2020,0,9.182328431302771,2020-11-02,0,2024.843363967482,12.87892214441244,1522.2261833542889,1650.887043683508
2020-11-02 09:00:00,9,2,0,307,11,2020,0,11.816402860767326,2020-11-02,0,1836.693700548376,10.759696923850516,1736.7675964974471,1821.3127889704924
2020-11-02 10:00:00,10,2,0,307,11,2020,0,10.092220108408116,2020-11-02,0,1916.8451639451741,9.55484673797469,1850.5111038532386,1810.5010555515503
2020-11-02 11:00:00,11,2,0,307,11,2020,0,12.943547868451752,2020-11-02,0,1654.213188116743,9.511813286168557,1732.5082266461197,1629.9317146175679
2020-11-02 12:00:00,12,2,0,307,11,2020,0,10.803022353225385,2020-11-02,0,1702.4382288732727,15.99859839258713,1320.8879444244378,1821.440115220428
2020-11-02 13:00:00,13,2,0,307,11,2020,0,12.415386853565003,2020-11-02,0,1708.7585738819812,10.639175512046913,1595.9980559519859,1415.6911344708487
2020-11-02 14:00:00,14,2,0,307,11,2020,0,9.370844351789895,2020-11-02,0,1855.8175037018786,14.262478095958116,1422.4305020858933,1633.5769491896328
2020-11-02 15:00:00,15,2,0,307,11,2020,0,10.622841615956428,2020-11-02,0,1707.2478614829695,11.131333349003775,1583.429417292108,1739.9213705676225
2020-11-02 16:00:00,16,2,0,307,11,2020,0,12.436362920554723,2020-11-02,0,1665.0955650767874,10.98409983203911,1725.2934389923987,1679.651483670192
2020-11-02 17:00:00,17,2,0,307,11,2020,0,5.679252491270185,2020-11-02,0,2416.086381134276,7.4570163533389415,2091.636754888026,1842.0868862148466
2020-11-02 18:00:00,18,2,0,307,11,2020,0,8.224213691921971,2020-11-02,0,2157.488145329354,11.706368577457182,1756.467816801858,2091.679709652003
2020-11-02 19:00:00,19,2,0,307,11,2020,0,6.208709231133564,2020-11-02,0,2436.6313546809824,8.518129428370148,2072.3274915522907,2552.175568303079
2020-11-02 20:00:00,20,2,0,307,11,2020,0,2.976041466539985,2020-11-02,0,2946.1135354594117,2.828688446549013,2895.2018955174976,2647.5283328297282
2020-11-02 21:00:00,21,2,0,307,11,2020,0,3.195391698297218,2020-11-02,0,2917.500239428439,6.805457400712202,2193.44566592678,2412.0896028425677
2020-11-02 22:00:00,22,2,0,307,11,2020,0,1.8016752567277317,2020-11-02,0,3135.948266377803,1.3619896368237867,2968.403454152203,2152.6825973439413
2020-11-02 23:00:00,23,2,0,307,11,2020,0,1.5893438202197205,2020-11-02,0,3020.4980719394903,4.232894283986834,2461.733251304324,2412.5992790407954
2020-11-03 00:00:00,0,3,1,308,11,2020,0,1.1120615875857527,2020-11-03,0,2918.0111448139764,5.685432494249596,2282.377942842251,2598.8970533875336
2020-11-03 01:00:00,1,3,1,308,11,2020,0,0.9892974198331895,2020-11-03,0,2973.2633202008456,1.899457168468494,2739.0898307199577,2859.4607101368874
2020-11-03 02:00:00,2,3,1,308,11,2020,0,2.3143133781271947,2020-11-03,0,2733.9921856459987,-0.25074153315772163,3141.0463395930537,2217.3028032296097
2020-11-03 03:00:00,3,3,1,308,11,2020,0,3.0160234488903823,2020-11-03,0,2544.938455389562,5.089620861674698,2274.3649418323344,2526.201127416652
2020-11-03 04:00:00,4,3,1,308,11,2020,0,4.069793645948289,2020-11-03,0,2381.7894947721593,0.7495719009893951,3007.3629423427105,2579.726853801509
2020-11-03 05:00:00,5,3,1,308,11,2020,0,7.1636023599563785,2020-11-03,0,2101.5622709873787,8.021224417944026,1912.342160249921,2279.8931006883417
2020-11-03 06:00:00,6,3,1,308,11,2020,0,8.029304979238887,2020-11-03,0,2051.2157208490808,6.006471666651742,2211.7972611359055,2309.9646132687103
2020-11-03 07:00:00,7,3,1,308,11,2020,0,8.852779559364802,2020-11-03,0,1966.9989389602315,7.896709437346547,2077.1859404481274,2057.5572318575864
2020-11-03 08:00:00,8,3,1,308,11,2020,0,9.35759303840778,2020-11-03,0,1908.4467823181008,9.182328431302771,2024.843363967482,1783.0954567694428
2020-11-03 09:00:00,9,3,1,308,11,2020,0,10.341875436876558,2020-11-03,0,1876.8596825015418,11.816402860767326,1836.693700548376,1682.7751738018067
2020-11-03 10:00:00,10,3,1,308,11,2020,0,11.669238220617611,2020-11-03,0,1764.2841841476986,10.092220108408116,1916.8451639451741,1523.8977618176682
2020-11-03 11:00:00,11,3,1,308,11,2020,0,8.581251743737962,2020-11-03,0,1994.0599863961672,12.943547868451752,1654.213188116743,1525.4880788074356
2020-11-03 12:00:00,12,3,1,308,11,2020,0,10.834778215121979,2020-11-03,0,1724.560910745243,10.803022353225385,1702.4382288732727,1705.0637322405325
2020-11-03 13:00:00,13,3,1,308,11,2020,0,9.913563236850505,2020-11-03,0,1783.5733951195725,12.415386853565003,1708.7585738819812,1859.2464753265042
2020-11-03 14:00:00,14,3,1,308,11,2020,0,10.967163712806594,2020-11-03,0,1646.1286275221414,9.370844351789895,1855.8175037018786,1646.6244488836594
2020-11-03 15:00:00,15,3,1,308,11,2020,0,9.561417086617176,2020-11-03,0,1828.8770660239836,10.622841615956428,1707.2478614829695,1874.8028855523366
2020-11-03 16:00:00,16,3,1,308,11,2020,0,10.60028360606779,2020-11-03,0,1885.6053709615458,12.436362920554723,1665.0955650767874,1588.014416478606
2020-11-03 17:00:00,17,3,1,308,11,2020,0,10.11864434536703,2020-11-03,0,1911.6352025695421,5.679252491270185,2416.086381134276,2045.4838743152186
2020-11-03 18:00:00,18,3,1,308,11,2020,0,8.116790076100843,2020-11-03,0,2126.7761309258617,8.224213691921971,2157.488145329354,2073.42943288443
2020-11-03 19:00:00,19,3,1,308,11,2020,0,5.405943388919787,2020-11-03,0,2473.96733996798,6.208709231133564,2436.6313546809824,2478.8803500993595
2020-11-03 20:00:00,20,3,1,308,11,2020,0,2.777833539664153,2020-11-03,0,2937.640365098329,2.976041466539985,2946.1135354594117,2816.014898347872
2020-11-03 21:00:00,21,3,1,308,11,2020,0,1.841857182781104,2020-11-03,0,3081.2509466445717,3.195391698297218,2917.500239428439,2871.155197671428
2020-11-03 22:00:00,22,3,1,308,11,2020,0,1.104769851709187,2020-11-03,0,3128.446072182105,1.8016752567277317,3135.948266377803,2415.237820035496
2020-11-03 23:00:00,23,3,1,308,11,2020,0,-1.2023588261831533,2020-11-03,0,3608.8742304947564,1.5893438202197205,3020.4980719394903,2307.048862134067
2020-11-04 00:00:00,0,4,2,309,11,2020,0,1.8478032794146266,2020-11-04,0,2820.7113412516437,1.1120615875857527,2918.0111448139764,2155.684709997379
2020-11-04 01:00:00,1,4,2,309,11,2020,0,3.941387200979647,2020-11-04,0,2496.147926406847,0.9892974198331895,2973.2633202008456,2572.6142325730034
2020-11-04 02:00:00,2,4,2,309,11,2020,0,1.7396841291750649,2020-11-04,0,2734.1744409002604,2.3143133781271947,2733.9921856459987,2291.4160555318267
2020-11-04 03:00:00,3,4,2,309,11,2020,0,5.353289062731969,2020-11-04,0,2124.4763272196747,3.0160234488903823,2544.938455389562,2581.541036776424
2020-11-04 04:00:00,4,4,2,309,11,2020,0,6.231320632441174,2020-11-04,0,1965.0546934491801,4.069793645948289,2381.7894947721593,2004.798977419813
2020-11-04 05:00:00,5,4,2,309,11,2020,0,6.052870244220306,2020-11-04,0,2173.6825942998444,7.1636023599563785,2101.5622709873787,2355.993692367554
2020-11-04 06:00:00,6,4,2,309,11,2020,0,7.502249875989651,2020-11-04,0,2043.1617962777314,8.029304979238887,2051.2157208490808,2020.3050061102601
2020-11-04 07:00:00,7,4,2,309,11,2020,0,7.044883790749732,2020-11-04,0,2092.418735932142,8.852779559364802,1966.9989389602315,1571.5206900290852
2020-11-04 08:00:00,8,4,2,309,11,2020,0,9.240266594482266,2020-11-04,0,1930.108901598375,9.35759303840778,1908.4467823181008,2007.3512706105605
2020-11-04 09:00:00,9,4,2,309,11,2020,0,10.108931303737773,2020-11-04,0,1927.0092134771326,10.341875436876558,1876.8596825015418,1682.6795097980457
2020-11-04 10:00:00,10,4,2,309,11,2020,0,9.993329336835435,2020-11-04,0,1911.1584938175229,11.669238220617611,1764.2841841476986,1815.45273514023
2020-11-04 11:00:00,11,4,2,309,11,2020,0,15.248167719770464,2020-11-04,0,1522.7593309199924,8.581251743737962,1994.0599863961672,1702.3323113648871
2020-11-04 12:00:00,12,4,2,309,11,2020,0,12.455256301375005,2020-11-04,0,1558.577450313289,10.834778215121979,1724.560910745243,1392.987158373878
2020-11-04 13:00:00,13,4,2,309,11,2020,0,12.128578531882821,2020-11-04,0,1565.2168818232171,9.913563236850505,1783.5733951195725,1669.3159250402907
2020-11-04 14:00:00,14,4,2,309,11,2020,0,8.722144569518965,2020-11-04,0,1968.87896322808,10.967163712806594,1646.1286275221414,1553.46945034008
2020-11-04 15:00:00,15,4,2,309,11,2020,0,9.211104556372481,2020-11-04,0,1971.7030198507946,9.561417086617176,1828.8770660239836,1713.7016245825707
2020-11-04 16:00:00,16,4,2,309,11,2020,0,9.908189101186766,2020-11-04,0,1965.3334361518503,10.60028360606779,1885.6053709615458,1734.838848450289
2020-11-04 17:00:00,17,4,2,309,11,2020,0,9.125991612313104,2020-11-04,0,2106.336078870995,10.11864434536703,1911.6352025695421,1993.0917273208806
2020-11-04 18:00:00,18,4,2,309,11,2020,0,5.3533601943810964,2020-11-04,0,2557.1404667982897,8.116790076100843,2126.7761309258617,2179.178964035921
2020-11-04 19:00:00,19,4,2,309,11,2020,0,4.775659302529582,2020-11-04,0,2747.536892376532,5.405943388919787,2473.96733996798,2332.712808931548
2020-11-04 20:00:00,20,4,2,309,11,2020,0,4.404663626935436,2020-11-04,0,2705.408816201459,2.777833539664153,2937.640365098329,2453.4824470611093
2020-11-04 21:00:00,21,4,2,309,11,2020,0,2.749317642437469,2020-11-04,0,2962.16395668592,1.841857182781104,3081.2509466445717,2235.6329964664214
2020-11-04 22:00:00,22,4,2,309,11,2020,0,3.851307964832979,2020-11-04,0,2634.0913376716658,1.104769851709187,3128.446072182105,2933.598163534016
2020-11-04 23:00:00,23,4,2,309,11,2020,0,2.328697165826557,2020-11-04,0,2876.7775293367517,-1.2023588261831533,3608.8742304947564,2795.985497045659
2020-11-05 00:00:00,0,5,3,310,11,2020,0,-1.640634973816809,2020-11-05,0,3524.535978351628,1.8478032794146266,2820.7113412516437,2874.224835482731
2020-11-05 01:00:00,1,5,3,310,11,2020,0,-1.4127345964668723,2020-11-05,0,3460.9296136299895,3.941387200979647,2496.147926406847,3336.0994435398206
2020-11-05 02:00:00,2,5,3,310,11,2020,0,-2.88965068472441,2020-11-05,0,3669.7728748380973,1.7396841291750649,2734.1744409002604,2583.3807132047673
2020-11-05 03:00:00,3,5,3,310,11,2020,0,2.304049721176508,2020-11-05,0,2643.022768766238,5.353289062731969,2124.4763272196747,2486.6408262756217
2020-11-05 04:00:00,4,5,3,310,11,2020,0,4.04435427447934,2020-11-05,0,2281.7854902714,6.231320632441174,1965.0546934491801,2153.4121846240078
2020-11-05 05:00:00,5,5,3,310,11,2020,0,1.989536122164472,2020-11-05,0,2808.0524234944814,6.052870244220306,2173.6825942998444,1904.7986189329483
2020-11-05 06:00:00,6,5,3,310,11,2020,0,6.702891006949223,2020-11-05,0,2152.351393914848,7.502249875989651,2043.1617962777314,2460.5184855299067
2020-11-05 07:00:00,7,5,3,310,11,2020,0,4.91408470411077,2020-11-05,0,2438.8737750114365,7.044883790749732,2092.418735932142,2211.0828687160383
2020-11-05 08:00:00,8,5,3,310,11,2020,0,13.36795808406741,2020-11-05,0,1601.821553124306,9.240266594482266,1930.108901598375,2237.32524403462
2020-11-05 09:00:00,9,5,3,310,11,2020,0,8.26654020412953,2020-11-05,0,2175.3125089472355,10.108931303737773,1927.0092134771326,1678.2679112413523
2020-11-05 10:00:00,10,5,3,310,11,2020,0,10.111895461249174,2020-11-05,0,1962.029064674094,9.993329336835435,1911.1584938175229,1585.4650485154782
2020-11-05 11:00:00,11,5,3,310,11,2020,0,7.649955491465337,2020-11-05,0,2136.2607509744885,15.248167719770464,1522.7593309199924,1509.684879327828
2020-11-05 12:00:00,12,5,3,310,11,2020,0,9.191252973859438,2020-11-05,0,1930.8080824706074,12.455256301375005,1558.577450313289,1504.0858464573216
2020-11-05 13:00:00,13,5,3,310,11,2020,0,9.725444865539638,2020-11-05,0,1813.5952487883103,12.128578531882821,1565.2168818232171,1818.0838643325749
2020-11-05 14:00:00,14,5,3,310,11,2020,0,11.64048922372639,2020-11-05,0,1638.2424895532117,8.722144569518965,1968.87896322808,1719.5465333870527
2020-11-05 15:00:00,15,5,3,310,11,2020,0,8.576449577965544,2020-11-05,0,1964.1447702277728,9.211104556372481,1971.7030198507946,1555.7258974529973
2020-11-05 16:00:00,16,5,3,310,11,2020,0,7.567811704514607,2020-11-05,0,2180.120780359935,9.908189101186766,1965.3334361518503,1755.8394447054864
2020-11-05 17:00:00,17,5,3,310,11,2020,0,7.867491354167675,2020-11-05,0,2122.7735076472027,9.125991612313104,2106.336078870995,1958.8311239861316
2020-11-05 18:00:00,18,5,3,310,11,2020,0,7.923015250238233,2020-11-05,0,2255.9839715506187,5.3533601943810964,2557.1404667982897,2199.661002275702
2020-11-05 19:00:00,19,5,3,310,11,2020,0,5.8826707683491986,2020-11-05,0,2472.8255912945724,4.775659302529582,2747.536892376532,2353.1341712081003
2020-11-05 20:00:00,20,5,3,310,11,2020,0,2.962436706493607,2020-11-05,0,2894.52928072308,4.404663626935436,2705.408816201459,2500.3149151463767
2020-11-05 21:00:00,21,5,3,310,11,2020,0,-1.629503411397605,2020-11-05,0,3655.805474629128,2.749317642437469,2962.16395668592,2684.1590388140125
2020-11-05 22:00:00,22,5,3,310,11,2020,0,2.5321480172039874,2020-11-05,0,2884.817823771653,3.851307964832979,2634.0913376716658,2596.86169656545
2020-11-05 23:00:00,23,5,3,310,11,2020,0,3.5480115143950566,2020-11-05,0,2720.600421504221,2.328697165826557,2876.7775293367517,2481.040131858335
2020-11-06 00:00:00,0,6,4,311,11,2020,0,3.108369143978828,2020-11-06,0,2625.8560128998056,-1.640634973816809,3524.535978351628,2707.136229574191
2020-11-06 01:00:00,1,6,4,311,11,2020,0,1.4024430661050757,2020-11-06,0,2809.7464759260315,-1.4127345964668723,3460.9296136299895,2382.3023959706534
2020-11-06 02:00:00,2,6,4,311,11,2020,0,-2.5369168861000126,2020-11-06,0,3703.136057889766,-2.88965068472441,3669.7728748380973,2330.0377310420895
2020-11-06 03:00:00,3,6,4,311,11,2020,0,5.436858854129444,2020-11-06,0,2214.022106354815,2.304049721176508,2643.022768766238,2827.2977701779814
2020-11-06 04:00:00,4,6,4,311,11,2020,0,5.273553843733297,2020-11-06,0,2295.860547782603,4.04435427447934,2281.7854902714,1996.1143134749652
2020-11-06 05:00:00,5,6,4,311,11,2020,0,1.4095226644954546,2020-11-06,0,2951.4794771855654,1.989536122164472,2808.0524234944814,1960.743361810757
2020-11-06 06:00:00,6,6,4,311,11,2020,0,3.20867019331985,2020-11-06,0,2696.258030509757,6.702891006949223,2152.351393914848,1860.6151239315766
2020-11-06 07:00:00,7,6,4,311,11,2020,0,6.291500778992312,2020-11-06,0,2194.6365654932497,4.91408470411077,2438.8737750114365,1844.2656687908134
2020-11-06 08:00:00,8,6,4,311,11,2020,0,10.017873006510957,2020-11-06,0,1955.120883993589,13.36795808406741,1601.821553124306,1930.1597513081128
2020-11-06 09:00:00,9,6,4,311,11,2020,0,7.866602242832611,2020-11-06,0,2156.705352843555,8.26654020412953,2175.3125089472355,1968.802868764988
2020-11-06 10:00:00,10,6,4,311,11,2020,0,12.855672597233564,2020-11-06,0,1628.5242215538779,10.111895461249174,1962.029064674094,1750.058023789248
2020-11-06 11:00:00,11,6,4,311,11,2020,0,10.086352305443235,2020-11-06,0,1822.5808536927152,7.649955491465337,2136.2607509744885,1582.3491412150588
2020-11-06 12:00:00,12,6,4,311,11,2020,0,12.38615427731342,2020-11-06,0,1541.6477410388543,9.191252973859438,1930.8080824706074,1996.3218603191153
2020-11-06 13:00:00,13,6,4,311,11,2020,0,12.33710925853364,2020-11-06,0,1497.3262924484661,9.725444865539638,1813.5952487883103,1951.9982454459293
2020-11-06 14:00:00,14,6,4,311,11,2020,0,11.753455532984068,2020-11-06,0,1646.8627629487082,11.64048922372639,1638.2424895532117,1614.0532410900005
2020-11-06 15:00:00,15,6,4,311,11,2020,0,12.858261633934315,2020-11-06,0,1615.2400443985675,8.576449577965544,1964.1447702277728,1915.9681410856458
2020-11-06 16:00:00,16,6,4,311,11,2020,0,4.7992121155009375,2020-11-06,0,2564.4688342944637,7.567811704514607,2180.120780359935,1714.00715733811
2020-11-06 17:00:00,17,6,4,311,11,2020,0,7.0394937973201035,2020-11-06,0,2254.8609846531294,7.867491354167675,2122.7735076472027,1990.63265996414
2020-11-06 18:00:00,18,6,4,311,11,2020,0,4.201980920805801,2020-11-06,0,2704.223666387375,7.923015250238233,2255.9839715506187,2513.897017284754
2020-11-06 19:00:00,19,6,4,311,11,2020,0,3.383373269784182,2020-11-06,0,2838.7548114464726,5.8826707683491986,2472.8255912945724,2321.408816732812
2020-11-06 20:00:00,20,6,4,311,11,2020,0,4.234680897274521,2020-11-06,0,2863.9671505121873,2.962436706493607,2894.52928072308,2647.379769122865
2020-11-06 21:00:00,21,6,4,311,11,2020,0,3.5566590983459907,2020-11-06,0,2718.144831012615,-1.629503411397605,3655.805474629128,2971.5634023530565
2020-11-06 22:00:00,22,6,4,311,11,2020,0,3.1732649573472367,2020-11-06,0,2733.8008082004585,2.5321480172039874,2884.817823771653,3704.2968940665896
2020-11-06 23:00:00,23,6,4,311,11,2020,0,6.328217652673433,2020-11-06,0,2299.394277013811,3.5480115143950566,2720.600421504221,2336.0459628754456
2020-11-07 00:00:00,0,7,5,312,11,2020,1,1.5782703411395735,2020-11-07,0,2801.3821489965258,3.108369143978828,2625.8560128998056,2465.21310324242
2020-11-07 01:00:00,1,7,5,312,11,2020,1,0.20460162529062964,2020-11-07,0,2967.91657944081,1.4024430661050757,2809.7464759260315,2755.975280808148
2020-11-07 02:00:00,2,7,5,312,11,2020,1,1.3528455992779127,2020-11-07,0,2713.8128173842183,-2.5369168861000126,3703.136057889766,2726.4067562313676
2020-11-07 03:00:00,3,7,5,312,11,2020,1,4.965619035596843,2020-11-07,0,1934.988650562539,5.436858854129444,2214.022106354815,2227.776072067731
2020-11-07 04:00:00,4,7,5,312,11,2020,1,2.003997637961566,2020-11-07,0,2643.7357761509566,5.273553843733297,2295.860547782603,2084.3355104331854
2020-11-07 05:00:00,5,7,5,312,11,2020,1,3.642657127272226,2020-11-07,0,2251.5082704246925,1.4095226644954546,2951.4794771855654,2091.285398951031
2020-11-07 06:00:00,6,7,5,312,11,2020,1,6.814579602921552,2020-11-07,0,1984.1071005463884,3.20867019331985,2696.258030509757,1904.1072752760026
2020-11-07 07:00:00,7,7,5,312,11,2020,1,7.495988448231359,2020-11-07,0,1987.6548161814917,6.291500778992312,2194.6365654932497,1845.087088540371
2020-11-07 08:00:00,8,7,5,312,11,2020,1,6.6677718826766545,2020-11-07,0,2208.072899963067,10.017873006510957,1955.120883993589,1839.6120980680892
2020-11-07 09:00:00,9,7,5,312,11,2020,1,9.012658954252668,2020-11-07,0,1908.556672702547,7.866602242832611,2156.705352843555,1913.3362199266721
2020-11-07 10:00:00,10,7,5,312,11,2020,1,8.803645947243862,2020-11-07,0,1809.3502409230443,12.855672597233564,1628.5242215538779,1777.915384331853
2020-11-07 11:00:00,11,7,5,312,11,2020,1,9.8817006542809,2020-11-07,0,1742.7111159643466,10.086352305443235,1822.5808536927152,1458.8871326342744
2020-11-07 12:00:00,12,7,5,312,11,2020,1,8.896599403615994,2020-11-07,0,1825.4932024552595,12.38615427731342,1541.6477410388543,1553.1744368538764
2020-11-07 13:00:00,13,7,5,312,11,2020,1,11.885750789921616,2020-11-07,0,1433.5652253394946,12.33710925853364,1497.3262924484661,1901.4892847077574
2020-11-07 14:00:00,14,7,5,312,11,2020,1,9.09440571863632,2020-11-07,0,1684.0038583515905,11.753455532984068,1646.8627629487082,1569.3027438174247
2020-11-07 15:00:00,15,7,5,312,11,2020,1,9.664336598607566,2020-11-07,0,1792.5285980105289,12.858261633934315,1615.2400443985675,1459.0864864987814
2020-11-07 16:00:00,16,7,5,312,11,2020,1,8.149346049501744,2020-11-07,0,1908.2020378131588,4.7992121155009375,2564.4688342944637,1815.613728941109
2020-11-07 17:00:00,17,7,5,312,11,2020,1,7.082671451265214,2020-11-07,0,2206.6295764082643,7.0394937973201035,2254.8609846531294,1629.9106871468716
2020-11-07 18:00:00,18,7,5,312,11,2020,1,10.42015688655097,2020-11-07,0,1707.3615549608353,4.201980920805801,2704.223666387375,2293.5600355254405
2020-11-07 19:00:00,19,7,5,312,11,2020,1,4.948552035812746,2020-11-07,0,2533.9799562719027,3.383373269784182,2838.7548114464726,2389.8074484025187
2020-11-07 20:00:00,20,7,5,312,11,2020,1,1.719368858054688,2020-11-07,0,2997.6077206611426,4.234680897274521,2863.9671505121873,2055.9197725041427
2020-11-07 21:00:00,21,7,5,312,11,2020,1,4.08991431234566,2020-11-07,0,2540.3576728318267,3.5566590983459907,2718.144831012615,2356.394837550068
2020-11-07 22:00:00,22,7,5,312,11,2020,1,0.6754802398953222,2020-11-07,0,3029.512847380252,3.1732649573472367,2733.8008082004585,2923.732114936896
2020-11-07 23:00:00,23,7,5,312,11,2020,1,3.3074011486094417,2020-11-07,0,2588.7559477686236,6.328217652673433,2299.394277013811,2855.0175346875326
2020-11-08 00:00:00,0,8,6,313,11,2020,1,1.1797171065801353,2020-11-08,0,2824.955009006686,1.5782703411395735,2801.3821489965258,2999.725236553169
2020-11-08 01:00:00,1,8,6,313,11,2020,1,2.5108981961404497,2020-11-08,0,2441.6932708236077,0.20460162529062964,2967.91657944081,1989.0014785233782
2020-11-08 02:00:00,2,8,6,313,11,2020,1,2.4355827585233447,2020-11-08,0,2556.568273065653,1.3528455992779127,2713.8128173842183,2482.5906044988355
2020-11-08 03:00:00,3,8,6,313,11,2020,1,5.12077348606058,2020-11-08,0,2051.7533475481705,4.965619035596843,1934.988650562539,3100.447295312608
2020-11-08 04:00:00,4,8,6,313,11,2020,1,9.421751674035246,2020-11-08,0,1522.9055555406128,2.003997637961566,2643.7357761509566,1811.5227588641321
2020-11-08 05:00:00,5,8,6,313,11,2020,1,1.8618593558744587,2020-11-08,0,2667.6473303049643,3.642657127272226,2251.5082704246925,2051.223350031338
2020-11-08 06:00:00,6,8,6,313,11,2020,1,6.488548814197463,2020-11-08,0,2020.8452913494493,6.814579602921552,1984.1071005463884,2087.3854695349514
2020-11-08 07:00:00,7,8,6,313,11,2020,1,6.68006066834001,2020-11-08,0,1968.7522032103318,7.495988448231359,1987.6548161814917,1841.347231156485
2020-11-08 08:00:00,8,8,6,313,11,2020,1,6.857337671326442,2020-11-08,0,2125.9169087365335,6.6677718826766545,2208.072899963067,1522.2261833542889
2020-11-08 09:00:00,9,8,6,313,11,2020,1,9.649351743562029,2020-11-08,0,1865.2098428680174,9.012658954252668,1908.556672702547,1736.7675964974471
2020-11-08 10:00:00,10,8,6,313,11,2020,1,8.105974963781186,2020-11-08,0,2059.8967013293723,8.803645947243862,1809.3502409230443,1850.5111038532386
2020-11-08 11:00:00,11,8,6,313,11,2020,1,8.61329594238528,2020-11-08,0,1871.0748036578582,9.8817006542809,1742.7111159643466,1732.5082266461197
